"exercicio","Funcao_cod","Funcao_desc","Acao_cod","Acao_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa","loa_mais_credito","empenhado","liquidado","pago","Ano"
"2024","06","Segurança Pública","21BM","Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,411021594,293887619,293873097,0,0,2024
"2024","11","Trabalho","4815","Funcionamento das Unidades Descentralizadas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1200000,1550000,1140852,762980,718346,2024
"2024","22","Indústria","210E","Promoção do Desenvolvimento Industrial","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,1477754,1477756,0,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,72191,72191,0,0,2024
"2024","20","Agricultura","215C","Manutenção e Modernização da Infraestrutura Física das Unidades da Embrapa","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8936614,8936614,8935578,7644131,7589131,2024
"2024","26","Transporte","10KK","Construção de Trecho Rodoviário - Entroncamento BR-163/MT (Sorriso) - Entroncamento BR-158/MT (Ribeirão Cascalheira) - na BR-242/MT","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+05,1e+05,1e+05,0,0,2024
"2024","18","Gestão Ambiental","21F2","Gestão Socioambiental dos Recursos Naturais em Territórios de Povos e Comunidades Tradicionais e Agricultores Familiares","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,850000,0,0,0,0,2024
"2024","19","Ciência e Tecnologia","7W59","Implantação do Projeto Sul-Fronteira","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,495000,495000,0,0,2024
"2024","14","Direitos da Cidadania","00SN","Apoio à Implementação de Casas da Mulher Brasileira e de Centros de Referência da Mulher Brasileira","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,6702360,0,0,0,0,2024
"2024","18","Gestão Ambiental","20VY","Implementação de Ações de Cidadania e Educação Ambiental","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,5e+05,495000,0,0,2024
"2024","05","Defesa Nacional","21BI","Difusão do Conhecimento sobre Defesa Nacional à Sociedade Brasileira e Interação do Ensino Militar","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,0,0,0,0,2024
"2024","24","Comunicações","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5699000,2319000,0,0,0,2024
"2024","14","Direitos da Cidadania","217Y","Gestão e Fomento de Políticas Públicas de Juventude","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,14770000,16388589,16388589,3070000,3070000,2024
"2024","10","Saúde","8581","Estruturação da Rede de Serviços de Atenção Primária à Saúde","41","Transferências a Municípios - Fundo a Fundo","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,199990,199990,0,0,2024
"2024","17","Saneamento","00TQ","Apoio a Sistemas Públicos de Manejo de Resíduos Sólidos","70","Transferências a Instituições Multigovernamentais Nacionais","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,5e+05,0,0,0,2024
"2024","24","Comunicações","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,3380000,3380000,0,0,2024
"2024","14","Direitos da Cidadania","2334","Proteção e Defesa do Consumidor","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,3e+05,3e+05,0,0,2024
"2024","18","Gestão Ambiental","2E87","Implementação da Agenda Nacional de Proteção, Defesa, Bem-Estar e Direitos Animais","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,14700002,0,0,0,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,12500000,932130,932130,0,0,2024
"2024","14","Direitos da Cidadania","21BN","Gestão da Política de Combate à Corrupção e à Lavagem de Dinheiro","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1,0,0,0,0,2024
"2024","14","Direitos da Cidadania","21G5","Promoção e Defesa dos Direitos Humanos para Todos e Reparação de Violações","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+05,1170000,720000,65576,0,2024
"2024","15","Urbanismo","00SW","Apoio à Regularização Fundiária Urbana","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,37792,37792,0,0,2024
"2024","10","Saúde","8581","Estruturação da Rede de Serviços de Atenção Primária à Saúde","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,368351657,30,0,0,0,2024
"2024","20","Agricultura","20ZV","Fomento ao Setor Agropecuário","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7300000,22914403,22914400,17681000,17012500,2024
"2024","10","Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,2133515,528470,0,0,2024
"2024","20","Agricultura","215C","Manutenção e Modernização da Infraestrutura Física das Unidades da Embrapa","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,0,0,0,0,2024
"2024","14","Direitos da Cidadania","21FL","Gestão de Políticas para Povos Indígenas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5885792,0,0,0,0,2024
"2024","14","Direitos da Cidadania","21F0","Democratização do Acesso à Justiça e à Cidadania","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,5150000,5150000,0,0,2024
"2024","14","Direitos da Cidadania","21G1","Promoção e Defesa dos Direitos das Pessoas com Deficiência","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4850000,11866796,11366796,7729553,7729553,2024
"2024","18","Gestão Ambiental","214M","Prevenção e Controle de Incêndios Florestais nas Áreas Federais Prioritárias","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,881829,1429502,924862,48494,45000,2024
"2024","14","Direitos da Cidadania","21G2","Promoção e Defesa dos Direitos das Pessoas LGBTQIA+","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2850000,15485000,15285000,11142368,11142368,2024
"2024","05","Defesa Nacional","1211","Implementação de Infraestrutura Básica nos Municípios da Região do Calha Norte","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,821103,820969,0,0,2024
"2024","14","Direitos da Cidadania","21FD","Fortalecimento e Desenvolvimento de Políticas para o Enfrentamento ao Racismo","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1200000,6558000,6558000,4048000,4048000,2024
"2024","21","Organização Agrária","210T","Promoção da Educação e Cultura do Campo","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,3e+05,3e+05,0,0,2024
"2024","15","Urbanismo","00VD","Apoio ao Desenvolvimento e Implementação de Ações Estratégicas do Programa Periferia Viva","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,350000,0,0,0,0,2024
"2024","18","Gestão Ambiental","2E87","Implementação da Agenda Nacional de Proteção, Defesa, Bem-Estar e Direitos Animais","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+06,1533360,1515360,68192,0,2024
"2024","10","Saúde","6148","Assistência Médica Qualificada e Gratuita a Todos os Níveis da População e Desenvolvimento de Atividades Educacionais e de Pesquisa no Campo da Saúde – Rede SARAH de Hospitais de Reabilitação","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,13100000,12700000,12400000,12400000,12400000,2024
"2024","12","Educação","219V","Apoio ao Funcionamento das Instituições Federais de Educação Superior","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,7086,7087,7087,7087,2024
"2024","10","Saúde","20YP","Promoção, Proteção e Recuperação da Saúde Indígena","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,11095443,12195443,11540985,225522,225522,2024
"2024","12","Educação","21B3","Fomento às Ações de Ensino, Pesquisa, Extensão e Inovação na Educação Profissional e Tecnológica","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,400001,1,0,0,0,2024
"2024","18","Gestão Ambiental","20WM","Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1850000,1850000,1123092,330154,145154,2024
"2024","11","Trabalho","2A95","Qualificação Social e Profissional – Projovem Trabalhador","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1050000,0,0,0,0,2024
"2024","21","Organização Agrária","21B6","Assistência Técnica e Extensão Rural","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,270000,257850,0,0,2024
"2024","19","Ciência e Tecnologia","6702","Apoio a Projetos e Eventos de Educação, Divulgação e Popularização da Ciência e Educação Científica","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4199980,0,0,0,0,2024
"2024","14","Direitos da Cidadania","21G5","Promoção e Defesa dos Direitos Humanos para Todos e Reparação de Violações","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,702360,0,0,0,0,2024
"2024","08","Assistência Social","8929","Apoio aos Equipamentos de Segurança Alimentar e Nutricional","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8176042,8176042,8176042,8176042,8176042,2024
"2024","18","Gestão Ambiental","214O","Gestão do Uso Sustentável da Biodiversidade e Recuperação Ambiental","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,0,0,0,0,2024
"2024","24","Comunicações","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","50","Transferências a Instituições Privadas sem Fins Lucrativos","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,9e+06,5e+06,4829610,0,0,2024
"2024","12","Educação","20RJ","Apoio à Capacitação e Formação Inicial e Continuada para a Educação Básica","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,0,0,0,0,2024
"2024","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,36362094,7863749,7863749,0,0,2024
"2024","06","Segurança Pública","20IE","Articulação de Política Pública sobre Drogas","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,8e+05,8e+05,5e+05,5e+05,2024
"2024","12","Educação","20RK","Funcionamento de Instituições Federais de Ensino Superior","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,1975195,0,0,0,0,2024
"2024","10","Saúde","2E90","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,2861737172,63424,0,0,0,2024
"2024","14","Direitos da Cidadania","2E24","Gestão e Fomento da Participação e do Diálogo Social","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,3500000,3500000,2675000,2675000,2024
"2024","13","Cultura","20ZH","Preservação do Patrimônio Cultural Brasileiro","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,3950390,0,0,0,0,2024
"2024","20","Agricultura","20Y6","Pesquisa, Desenvolvimento e Transferência de Tecnologias para a Agropecuária","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5100000,0,0,0,0,2024
"2024","18","Gestão Ambiental","20W2","Enfrentamento dos Processos de Desertificação, Mitigação e Adaptação aos Efeitos da Seca","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,5e+05,5e+05,0,0,2024
"2024","18","Gestão Ambiental","20VY","Implementação de Ações de Cidadania e Educação Ambiental","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2950000,0,0,0,0,2024
"2024","12","Educação","15R4","Apoio à Expansão, Consolidação, Reestruturação das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,23350000,27992651,27407613,44388,0,2024
"2024","16","Habitação","00TI","Apoio à produção habitacional de interesse social","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,0,0,0,0,2024
"2024","10","Saúde","6179","Comunicação e Informações para a Educação em Saúde e em Ciência e Tecnologia","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1265793,0,0,0,0,2024
"2024","20","Agricultura","21B6","Assistência Técnica e Extensão Rural","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,58500,58500,35911,35911,2024
"2024","14","Direitos da Cidadania","21FL","Gestão de Políticas para Povos Indígenas","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3400000,8875792,8675792,0,0,2024
"2024","18","Gestão Ambiental","20VY","Implementação de Ações de Cidadania e Educação Ambiental","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3200000,0,0,0,0,2024
"2024","15","Urbanismo","00T1","Apoio à Política Nacional de Desenvolvimento Urbano Voltado à Implantação e Qualificação Viária","71","Transferências a Consórcios Públicos mediante contrato de rateio","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1100000,1056358,1056358,0,0,2024
"2024","06","Segurança Pública","15F9","Aprimoramento da Infraestrutura da Polícia Federal","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6550000,2750000,2515770,251514,251514,2024
"2024","14","Direitos da Cidadania","20UF","Regularização Fundiária, Proteção e Gestão dos Territórios Indígenas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,450007,0,0,0,0,2024
"2024","26","Transporte","15YT","Reforma e Reaparelhamento do Aeroporto de Dourados/MS, de Propriedade da União","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1e+06,1e+06,523482,523482,523482,2024
"2024","12","Educação","0048","Apoio a Entidades de Ensino Superior Não Federais","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5639698,250000,0,0,0,2024
"2024","21","Organização Agrária","210X","Apoio ao Desenvolvimento Territorial Sustentável à Inclusão Produtiva e à Infraestrutura Rural","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,750000,5e+05,499858,0,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","40","Transferências a Municípios","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,11992679,11992679,0,0,2024
"2024","15","Urbanismo","2843","Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8446651,4838791,4838791,186998,0,2024
"2024","12","Educação","8282","Reestruturação e Modernização das Instituições Federais de Ensino Superior","50","Transferências a Instituições Privadas sem Fins Lucrativos","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,5068021,5068021,278401,278401,2024
"2024","28","Encargos Especiais","00NQ","Contribuição à Associação para Promoção da Excelência do Software Brasileiro - SOFTEX","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,15225000,17125000,17125000,15925000,15925000,2024
"2024","04","Administração","20B5","Fortalecimento do Sistema Público de Radiodifusão e Comunicação","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,650000,0,0,0,0,2024
"2024","24","Comunicações","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1248634,1248634,3e+05,0,0,2024
"2024","08","Assistência Social","8929","Apoio aos Equipamentos de Segurança Alimentar e Nutricional","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,2650000,2650000,2050000,2050000,2024
"2024","19","Ciência e Tecnologia","20V6","Fomento ao Desenvolvimento Tecnológico e à Inovação nas Empresas e nas Cadeias produtivas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1800000,2100000,2100000,1666116,1643802,2024
"2024","12","Educação","20GK","Fomento às Ações de Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,13921000,13921000,5930000,5930000,2024
"2024","27","Desporto e Lazer","20JP","Desenvolvimento de Atividades e Apoio a Programas e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,140789151,384413040,379309639,2324229,2324229,2024
"2024","14","Direitos da Cidadania","21F0","Democratização do Acesso à Justiça e à Cidadania","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7510000,4729000,4605400,0,0,2024
"2024","12","Educação","20RP","Apoio à Infraestrutura para a Educação Básica","40","Transferências a Municípios","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,50987598,0,0,0,0,2024
"2024","18","Gestão Ambiental","20VY","Implementação de Ações de Cidadania e Educação Ambiental","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4110000,9625000,6710000,4e+06,4e+06,2024
"2024","14","Direitos da Cidadania","21FC","Monitoramento, aperfeiçoamento, articulação e estruturação de políticas de promoção da igualdade racial no âmbito do SINAPIR","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,5e+05,499920,0,0,2024
"2024","23","Comércio e Serviços","210C","Promoção do Desenvolvimento de Micro e Pequenas Empresas, Microempreendedor Individual, Potencial Empreendedor e Artesanato","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2400000,9850000,9600000,3600000,3600000,2024
"2024","12","Educação","20RG","Reestruturação e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,67922048,79094883,78616604,22116946,19177955,2024
"2024","06","Segurança Pública","2723","Policiamento, Fiscalização, Enfrentamento à Criminalidade e Corrupção","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,41789636,57855692,57855692,46994546,46898631,2024
"2024","21","Organização Agrária","21B9","Promoção e Fortalecimento da Comercialização, do Abastecimento, e do Acesso aos Mercados para a Agricultura Familiar e Povos e Comunidades Tradicionais","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,3e+05,286500,0,0,2024
"2024","12","Educação","20RG","Reestruturação e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,212394797,212106898,212051479,84425141,76319228,2024
"2024","28","Encargos Especiais","00CW","Subvenção econômica destinada à ampliação do acesso ao financiamento habitacional","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,100124188,108748376,108748376,93124188,87968869,2024
"2024","14","Direitos da Cidadania","21G2","Promoção e Defesa dos Direitos das Pessoas LGBTQIA+","80","Transferências ao Exterior","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,2e+05,2e+05,0,0,2024
"2024","12","Educação","15R4","Apoio à Expansão, Consolidação, Reestruturação das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2975000,2250000,2232874,154500,30646,2024
"2024","19","Ciência e Tecnologia","20V6","Fomento ao Desenvolvimento Tecnológico e à Inovação nas Empresas e nas Cadeias produtivas","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,5e+05,5e+05,0,0,2024
"2024","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","40","Transferências a Municípios","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8e+06,23657304,23657304,0,0,2024
"2024","07","Relações Exteriores","20I5","Serviços Consulares e de Assistência a Brasileiros no Exterior","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,9e+05,0,0,0,0,2024
"2024","20","Agricultura","214S","Estruturação e Dinamização de Atividades Produtivas - Rotas de Integração Nacional","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,75150,0,0,0,2024
"2024","16","Habitação","00TI","Apoio à produção habitacional de interesse social","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1500000,0,0,0,0,2024
"2024","20","Agricultura","20Y1","Desenvolvimento Sustentável da Pesca Artesanal","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6050000,0,0,0,0,2024
"2024","08","Assistência Social","219G","Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS)","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,7808080,7808080,525250,525250,2024
"2024","20","Agricultura","214S","Estruturação e Dinamização de Atividades Produtivas - Rotas de Integração Nacional","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,970000,0,0,0,0,2024
"2024","12","Educação","20GK","Fomento às Ações de Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,146763697,181752671,175972265,43999180,32051350,2024
"2024","23","Comércio e Serviços","21FN","Qualidade, Sustentabilidade e Ações Climáticas no Turismo","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+06,2300000,2300000,0,0,2024
"2024","10","Saúde","8759","Aperfeiçoamento, Avaliação e Desenvolvimento de Ações e Serviços Especializados em Traumatologia e Ortopedia - INTO","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+05,2e+05,199968,0,0,2024
"2024","14","Direitos da Cidadania","20I7","Promoção da Política Nacional de Justiça","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1.7e+07,1.7e+07,1.7e+07,0,0,2024
"2024","12","Educação","4002","Assistência ao Estudante de Ensino Superior","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+06,3350000,3350000,2721819,2669130,2024
"2024","04","Administração","2000","Administração da Unidade","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1500000,1500000,1500000,0,0,2024
"2024","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1361013,1361013,150509,136579,2024
"2024","14","Direitos da Cidadania","21FZ","Promoção, Proteção e Defesa dos Direitos da Pessoa Idosa","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,0,0,0,0,2024
"2024","13","Cultura","20ZF","Promoção e Fomento à Cultura Brasileira","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1008713,8765158,8291146,1e+06,1e+06,2024
"2024","14","Direitos da Cidadania","21GG","Igualdade de Direitos e Autonomia Econômica das Mulheres","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7e+05,2e+05,2e+05,0,0,2024
"2024","20","Agricultura","20ZV","Fomento ao Setor Agropecuário","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5400001,6350675,5266232,464388,77315,2024
"2024","10","Saúde","6174","Análise da Qualidade de Produtos e Insumos de Saúde","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,350000,350000,350000,203893,35489,2024
"2024","16","Habitação","00TI","Apoio à produção habitacional de interesse social","30","Transferências a Estados e ao Distrito Federal","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,0,5743733,5743733,0,0,2024
